"NEXUS","Customer Flying History","09/07/2018",
"     ","",
"Customer Name","Route","Departure","Departure","A/C","Rotation",
"","","Date","Time","","",
 
"AKVI","3768","28/01/2017","15:00","ERJ","DWC-DMM",
"AKVI","3778","26/02/2017","05:30","ERJ","DMM-RUH-DMM",
"AKVI","3779","02/03/2017","07:30","CR2","DMM-RUH-DMM",
"AKVI","3786","25/01/2017","09:10","ADH","MUC-DXB",
"AKVI","3787","25/01/2017","05:10","ADH","DMM-DXB",
"AKVI","3791","23/01/2017","20:15","ADH","JED-DXB-JED",
"AKVI","3793","27/01/2017","10:45","ADH","DXB-GLA",
"AKVI","3802","27/01/2017","09:00","ADH","DXB-BAH-DXB",
"AKVI","3806","27/01/2017","09:00","ADH","DXB-BAH-DXB",
"AKVI","3807","10/04/2017","06:00","ADH","RUH-DMM",
"AKVI","3808","28/03/2017","07:30","ADH","DMM-RUH",
"AKVI","3809","28/03/2017","15:20","ERJ","SAW-DMM",
"AKVI","3818","11/03/2017","07:00","ADH","DMM-JED-DMM",
"AKVI","3819","11/03/2017","07:00","ADH","DMM-JED-DMM",
"AKVI","3820","12/03/2017","10:00","ERJ","DMM-JED-RUH",
"AKVI","3821","13/03/2017","07:00","ADH","DMM-JED-DMM",
"AKVI","3823","13/03/2017","07:00","ADH","DMM-JED-DMM",
"AKVI","3832","12/04/2017","18:15","ADH","RUH-DMM",
"AKVI","3837","01/02/2017","10:00","ADH","DMM-JED-IST-JED-DMM",
"AKVI","3845","03/02/2017","13:35","ADH","LIS-DXB",
"AKVI","3856","04/02/2017","07:00","ERJ","RUH-ULH-RUH",
"AKVI","3857","04/02/2017","04:50","ERJ","DMM-RUH-DMM",
"AKVI","3865","08/02/2017","12:15","ADH","DMM-RUH-DMM",
"AKVI","3890","13/02/2017","22:40","ADH","ATH-DOH-DMM",
"AKVI","3892","14/02/2017","13:35","ADH","DMM-DOH-ATH",
"AKVI","3899","26/02/2017","10:00","CR2","DMM-RUH-DMM",
"AKVI","3906","23/02/2017","07:00","ADH","DMM-RUH-DMM",
"AKVI","3912","19/03/2017","06:00","ADH","DMM-RUH-DMM",
"AKVI","3916","21/02/2017","11:00","ADH","JED-SLL-JED-KGL",
"AKVI","3946","21/02/2017","08:00","ADH","JED-JED",
"AKVI","3959","29/03/2017","17:20","CR2","IST-DMM",
"AKVI","3960","30/03/2017","18:10","ADH","IST-DMM",
"AKVI","3961","12/03/2017","07:45","CR2","DMM-RUH",
"AKVI","3965","24/03/2017","11:00","ADH","DMM-DXB",
"AKVI","3966","24/03/2017","13:10","ADH","DXB-DMM",
"AKVI","3972","28/02/2017","13:55","ADH","TUN-DXB-DMM",
"AKVI","3980","26/02/2017","12:00","ADH","RUH-RUH",
"AKVI","4005","12/04/2017","15:00","ADH","DMM-JED",
"AKVI","4006","12/04/2017","11:00","ADH","JED-DMM-JED",
"AKVI","4010","04/03/2017","21:45","ERJ","DMM-DXB-DMM",
"AKVI","4022","04/03/2017","22:40","ADH","ATH-DOH-DFW-DOH-ATH",
"AKVI","4026","05/03/2017","03:40","ADH","DXB-BAH-DXB",
"AKVI","4027","05/03/2017","03:40","ADH","DXB-BAH-DXB",
"AKVI","4028","13/03/2017","08:00","CR2","DMM-RUH-DMM",
"AKVI","4032","25/03/2017","11:30","ADH","MUC-MUC",
"AKVI","4041","31/03/2017","12:40","ADH","MUC-MUC",
"AKVI","4050","21/03/2017","13:00","ADH","DMM-AZI-DMM",
"AKVI","4055","17/03/2017","14:30","ERJ","DMM-RUH-DMM",
"AKVI","4057","09/03/2017","13:00","ADH","RUH-RUH",
"AKVI","4061","13/03/2017","22:40","ADH","ATH-DOH-DMM",
"AKVI","4063","14/03/2017","22:45","ADH","DMM-FRA",
"AKVI","4076","13/03/2017","21:50","ERJ","RUH-DMM",
"AKVI","4085","15/03/2017","13:00","ADH","GLA-DXB-DMM",
"AKVI","4092","21/04/2017","09:30","CR2","DMM-DXB-DMM",
"AKVI","4093","21/04/2017","18:50","ADH","MUC-MUC-MUC",
"AKVI","4094","21/04/2017","11:45","ADH","DXB-DMM-DXB",
"AKVI","4095","11/04/2017","14:30","CR2","DMM-RUH-DMM",
"AKVI","4098","19/03/2017","08:00","ADH","JED-RUH-SAW-RUH-JED",
"AKVI","4099","19/03/2017","04:40","ADH","DMM-JED-DMM",
"AKVI","4109","21/03/2017","10:00","ERJ","DMM-DXB",
"AKVI","4116","21/03/2017","15:45","ADH","DXB-DMM-DXB",
"AKVI","4117","21/03/2017","15:45","ADH","DXB-DMM-DXB",
"AKVI","4153","27/03/2017","13:00","ERJ","DXB-DMM",
"AKVI","4159","28/03/2017","07:20","ERJ","DMM-RUH",
"AKVI","4160","27/03/2017","06:25","ADH","DMM-DXB",
"AKVI","4168","31/03/2017","16:35","ADH","IST-RUH",
"AKVI","4190","02/04/2017","02:25","ADH","ATL-IST",
"AKVI","4191","01/04/2017","08:20","ADH","IST-BEY",
"AKVI","4193","29/03/2017","03:00","ADH","DMM-AMM",
"AKVI","4220","04/04/2017","09:00","CR2","BHK-FRU-GUW-IST",
"AKVI","4221","04/04/2017","02:55","CR2","IST-BHK",
"AKVI","4222","16/05/2017","05:30","ADH","DMM-RUH-DMM",
"AKVI","4224","03/04/2017","07:00","ADH","SKD-SKD",
"AKVI","4225","04/04/2017","03:30","ADH","SKD-SKD",
"AKVI","4226","07/04/2017","11:00","ERJ","SKD-DXB",
"AKVI","4228","03/04/2017","15:00","ADH","BHK-BHK",
"AKVI","4235","03/05/2017","06:00","ADH","DMM-RUH-DMM",
"AKVI","4236","05/07/2017","09:00","ADH","GVA-FAO",
"AKVI","4237","08/04/2017","08:15","ADH","JED-IST",
"AKVI","4238","05/04/2017","02:55","ADH","SKD-SKD",
"AKVI","4240","15/09/2017","05:05","ADH","DMM-SAW",
"AKVI","4241","05/04/2017","03:30","ADH","SKD-SKD",
"AKVI","4248","11/07/2017","14:50","ADH","GVA-DMM",
"AKVI","4250","09/05/2017","04:00","ADH","DMM-KWI-DMM",
"AKVI","4251","04/07/2017","09:00","ADH","DMM-CAI-GVA",
"AKVI","4261","08/04/2017","03:40","ADH","DXB-DMM",
"AKVI","4263","15/04/2017","14:45","CR2","DMM-RUH-DMM",
"AKVI","4267","10/04/2017","15:10","ERJ","DXB-RUH",
"AKVI","4268","12/04/2017","15:00","CR2","DMM-RUH-DMM",
"AKVI","4269","10/04/2017","20:30","ERJ","RUH-DMM",
"AKVI","4274","10/04/2017","06:25","ADH","DMM-DXB",
"AKVI","4275","10/04/2017","12:10","ADH","DMM-RUH",
"AKVI","4292","16/04/2017","06:25","ADH","DHA-DMM",
"AKVI","4294","11/05/2017","14:00","CR2","DMM-RUH-DMM",
"AKVI","4296","14/04/2017","09:00","ADH","MUC-FRA-DMM",
"AKVI","4302","10/07/2017","08:00","CR2","JED-MLA-GVA",
"AKVI","4303","26/08/2017","11:20","ADH","GVA-JED",
"AKVI","4304","09/07/2017","07:30","ERJ","LTN-FAO",
"AKVI","4305","11/07/2017","08:00","ADH","GVA-DMM",
"AKVI","4306","25/08/2017","10:00","ADH","DMM-GVA",
"AKVI","4307","26/08/2017","17:25","ADH","JED-DMM",
"AKVI","4308","28/08/2017","09:10","ERJ","GVA-SAW",
"AKVI","4309","23/08/2017","10:00","ADH","DMM-GVA",
"AKVI","4312","15/04/2017","22:25","ADH","DMM-IST-ATH",
"AKVI","4314","03/07/2017","07:00","ADH","DMM-CAI-GVA",
"AKVI","4317","04/07/2017","08:00","ADH","GVA-CAI-DMM",
"AKVI","4321","07/07/2017","12:50","ADH","GVA-FAO",
"AKVI","4323","15/04/2017","14:45","ADH","LIS-IST-DMM",
"AKVI","4333","20/04/2017","07:30","CR2","DMM-RUH-DMM",
"AKVI","4334","13/09/2017","10:10","ERJ","DMM-LTN",
"AKVI","4341","30/04/2017","14:35","ADH","BEI-DMM",
"AKVI","4343","21/04/2017","15:45","ADH","DXB-DMM-DXB",
"AKVI","4347","21/04/2017","14:55","ADH","DXB-CMB-DXB",
"AKVI","4365","28/06/2017","14:25","ADH","RUH-JED",
"AKVI","4373","31/05/2017","07:30","CR2","DHA-RUH-DMM",
"AKVI","4377","21/05/2017","04:20","ERJ","DHA-ADJ",
"AKVI","4389","15/05/2017","04:55","ERJ","DHA-XJD-DHA",
"AKVI","4390","20/05/2017","10:30","ERJ","DO1-DHA",
"AKVI","4393","19/05/2017","15:40","ERJ","ADJ-DO1",
"AKVI","4397","03/05/2017","08:00","ERJ","DHA-RUH-DHA-RUH-DHA",
"AKVI","4406","15/05/2017","17:00","CR2","DMM-DWC-DMM",
"AKVI","4411","05/05/2017","06:40","ADH","RUH-DMM-RUH",
"AKVI","4423","24/05/2017","06:00","CR2","DMM-KWI-DMM",
"AKVI","4426","10/05/2017","14:50","ERJ","RUH-KWI-DHA",
"AKVI","4437","15/05/2017","07:20","ADH","DMM-DOH-ATH",
"AKVI","4438","15/05/2017","01:20","ADH","DMM-DXB-GLA",
"AKVI","4439","14/05/2017","10:45","ADH","ATH-DOH-DMM",
"AKVI","4452","15/05/2017","05:45","ADH","RUH-DMM",
"AKVI","4453","16/05/2017","02:30","ADH","DXB-DOH-TUN",
"AKVI","4457","04/06/2017","06:00","ADH","DMM-RUH-CAI-RUH-DMM",
"AKVI","4463","19/05/2017","12:00","ERJ","DMM-ADJ-DMM",
"AKVI","4465","27/05/2017","16:10","ERJ","JED-DXB-RUH",
"AKVI","4466","28/07/2017","12:00","ERJ","BQH-NAP",
"AKVI","4467","04/08/2017","16:50","ERJ","GOA-BQH",
"AKVI","4468","17/05/2017","14:25","ERJ","RUH-DMM",
"AKVI","4469","15/05/2017","08:05","ADH","DHA-DHA",
"AKVI","4471","16/05/2017","13:15","ADH","DMM-DXB",
"AKVI","4475","18/05/2017","10:35","ADH","DMM-DMM",
"AKVI","4476","23/05/2017","09:00","ADH","MAN-DXB-DMM",
"AKVI","4477","23/05/2017","22:25","ADH","DMM-IST-BUD",
"AKVI","4506","27/05/2017","22:00","ADH","DXB-IST-ATH-IST-DXB",
"AKVI","4507","28/05/2017","00:00","ADH","DXB-MUC-DXB",
"AKVI","4508","24/05/2017","19:00","ADH","JED-RUH",
"AKVI","4524","26/05/2017","15:00","CR2","DHA-JED-DHA",
"AKVI","4530","09/06/2017","12:30","ADH","DMM-RUH-DMM",
"AKVI","4535","31/05/2017","05:50","ADH","DHA-DMM",
"AKVI","4541","15/06/2017","09:30","ADH","TUN-JED-DMM",
"AKVI","4543","14/06/2017","12:00","ADH","ATH-BAH-DMM",
"AKVI","4544","15/06/2017","04:20","ADH","DMM-DXB-MUC",
"AKVI","4557","03/06/2017","11:00","CR2","DMM-DXB-DMM",
"AKVI","4558","03/06/2017","15:45","ADH","DXB-DMM-DXB",
"AKVI","4561","06/06/2017","06:00","ERJ","RUH-DMM",
"AKVI","4566","08/06/2017","07:00","ERJ","DHA-RUH-DMM",
"AKVI","4568","21/07/2017","08:00","ADH","GVA-LBG-GVA",
"AKVI","4569","08/06/2017","04:50","ADH","DHA-DMM",
"AKVI","4570","12/11/2017","07:00","ADH","DMM-SEZ-DMM",
"AKVI","4574","10/06/2017","17:55","ADH","DHA-JED",
"AKVI","4575","10/06/2017","21:05","ADH","JED-DHA",
"AKVI","4584","19/06/2017","17:00","ADH","DMM-RUH-DMM",
"AKVI","4591","12/06/2017","17:00","ADH","DMM-RUH-DMM",
"AKVI","4594","03/06/2017","08:00","ADH","DXB-DXB",
"AKVI","4595","11/06/2017","18:00","CR2","DMM-RUH-DMM",
"AKVI","4599","16/06/2017","12:00","ADH","DMM-JED-DMM",
"AKVI","4600","30/06/2017","10:30","ADH","LIS-IST-DMM",
"AKVI","4602","04/07/2017","12:10","ADH","VIE-FRA-GVA",
"AKVI","4619","01/07/2017","10:00","ADH","DMM-RUH",
"AKVI","4620","28/07/2017","15:30","ERJ","NAP-GOA",
"AKVI","4621","05/08/2017","02:50","ADH","LTN-BSL",
"AKVI","4622","24/07/2017","10:10","ADH","GVA-SAW",
"AKVI","4623","21/06/2017","11:00","ADH","DMM-DHA",
"AKVI","4624","26/06/2017","15:00","ADH","DMM-RUH-DMM",
"AKVI","4625","24/06/2017","22:05","ADH","DHA-DMM",
"AKVI","4635","27/06/2017","15:00","ADH","DMM-RUH-DMM",
"AKVI","4636","30/06/2017","04:30","ADH","BEY-DXB",
"AKVI","4637","28/08/2017","11:00","ADH","GVA-SAW",
"AKVI","4645","28/08/2017","15:05","ADH","SAW-DMM",
"AKVI","4651","12/09/2017","09:00","CR2","SAW-RUH",
"AKVI","4652","11/09/2017","08:00","ADH","DMM-SAW",
"AKVI","4654","21/06/2017","15:00","CR2","DMM-JED-DMM",
"AKVI","4658","30/06/2017","20:30","ADH","BEY-BEY",
"AKVI","4665","08/06/2017","17:00","ADH","LTN-MAN",
"AKVI","4670","24/06/2017","17:35","ERJ","DHA-RUH",
"AKVI","4673","26/06/2017","13:00","CR2","DMM-RUH-JED",
"AKVI","4674","27/06/2017","13:00","ADH","DMM-RUH-JED",
"AKVI","4676","26/06/2017","23:30","ADH","JED-DMM",
"AKVI","4689","02/07/2017","13:30","ADH","DHA-RUH",
"AKVI","4690","02/07/2017","15:35","ADH","RUH-DMM",
"AKVI","4691","04/07/2017","06:35","ADH","GVA-RUH",
"AKVI","4692","05/07/2017","04:00","ADH","JED-GVA",
"AKVI","4693","02/07/2017","12:00","ADH","DMM-DHA",
"AKVI","4694","05/07/2017","07:00","ADH","GVA-RUH",
"AKVI","4695","06/07/2017","21:35","ERJ","DHA-DMM",
"AKVI","4697","19/07/2017","10:15","ADH","DXB-LHR",
"AKVI","4704","14/07/2017","13:40","ADH","MUC-DXB-DMM",
"AKVI","4709","04/07/2017","07:00","ERJ","DMM-GVA-FAO",
"AKVI","4715","04/07/2017","07:00","CR2","DHA-DXB",
"AKVI","4716","06/07/2017","08:30","ERJ","JED-TIF-DHA",
"AKVI","4717","07/07/2017","18:10","CR2","DXB-RUH",
"AKVI","4722","07/07/2017","09:30","ADH","DMM-DXB",
"AKVI","4724","08/07/2017","07:10","ADH","VIE-FRA-LHR",
"AKVI","4725","07/07/2017","09:00","ADH","DMM-JED",
"AKVI","4729","07/07/2017","21:00","CR2","RUH-JED",
"AKVI","4731","09/07/2017","08:00","ADH","JED-JED",
"AKVI","4733","10/07/2017","16:20","CR2","GVA-BSL-GVA",
"AKVI","4736","11/07/2017","16:40","ADH","BSL-MAD-LIS-MAD-BSL",
"AKVI","4737","11/07/2017","09:20","ADH","BSL-IST-BEY-IST-BSL",
"AKVI","4738","11/07/2017","18:40","ADH","BSL-FRA-TUN-FRA-BSL",
"AKVI","4759","16/07/2017","10:00","ERJ","DMM-BQH",
"AKVI","4762","16/07/2017","20:35","ADH","LHR-GLA-LHR",
"AKVI","4763","17/07/2017","06:55","ADH","LHR-VIE-LHR",
"AKVI","4764","17/07/2017","05:55","ADH","LHR-MUC-LHR",
"AKVI","4765","17/07/2017","12:15","ADH","LHR-ATH-LHR",
"AKVI","4778","28/08/2017","11:00","CR2","PMF-OBF",
"AKVI","4779","20/07/2017","16:35","ADH","MXP-TUN",
"AKVI","4780","20/07/2017","19:55","ADH","MXP-FRA-BEY",
"AKVI","4781","30/07/2017","09:30","ADH","NCE-PMI-SXF-LBG",
"AKVI","4782","30/07/2017","07:40","ADH","PMF-NCE",
"AKVI","4786","20/07/2017","11:25","ADH","MXP-LIS",
"AKVI","4788","23/07/2017","12:00","ADH","LHR-LHR",
"AKVI","4814","29/07/2017","07:25","ADH","DXB-RUH",
"AKVI","4816","29/07/2017","04:40","ADH","GOA-MUC-GLA",
"AKVI","4823","01/08/2017","05:45","ADH","RUH-FCO-GOA",
"AKVI","4825","24/08/2017","08:05","ERJ","BSL-GVA",
"AKVI","4830","06/09/2017","14:05","ADH","LHR-MXP-LHR",
"AKVI","4848","05/08/2017","05:55","ADH","LHR-MUC-BSL",
"AKVI","4849","05/08/2017","18:25","ADH","LHR-VIE",
"AKVI","4855","14/08/2017","12:00","ADH","GVA-AGP",
"AKVI","4856","16/08/2017","16:55","ERJ","GVA-BSL",
"AKVI","4862","12/08/2017","00:00","ADH","TUN-PMF",
"AKVI","4871","12/08/2017","18:15","ADH","VIE-BLQ",
"AKVI","4872","11/08/2017","23:45","ADH","BEY-IST-BLQ",
"AKVI","4873","12/08/2017","12:30","ADH","LIS-BLQ",
"AKVI","4900","05/09/2017","11:00","ADH","SAW-BJV-SAW",
"AKVI","4904","14/08/2017","13:00","ADH","PMF-PMF",
"AKVI","4908","15/08/2017","05:20","ADH","MUC-LHR",
"AKVI","4909","15/08/2017","10:35","ADH","ATH-LHR",
"AKVI","4912","15/08/2017","15:20","ADH","LHR-LHR",
"AKVI","4914","15/08/2017","09:00","ADH","PMF-PMF",
"AKVI","4919","17/08/2017","16:35","ADH","BSL-CDG-MUC",
"AKVI","4920","17/08/2017","16:10","ADH","BSL-IST-ATH",
"AKVI","4921","17/08/2017","04:20","ADH","BSL-AMS-CWL",
"AKVI","4929","18/08/2017","08:50","ADH","MXP-VIE",
"AKVI","4930","18/08/2017","04:30","ADH","BLQ-FRA-BEY",
"AKVI","4931","18/08/2017","09:25","ADH","MXP-LIS",
"AKVI","4932","18/08/2017","10:55","ADH","MXP-AMS-ATL",
"AKVI","4939","22/08/2017","07:10","ADH","ATH-IST-BSL",
"AKVI","4942","23/08/2017","17:50","ADH","MAN-BSL",
"AKVI","4943","23/08/2017","09:00","ADH","CWL-AMS-BSL",
"AKVI","4951","26/08/2017","22:25","ADH","DMM-IST-BLQ",
"AKVI","4952","28/08/2017","14:50","ADH","SAW-OBF",
"AKVI","4959","25/08/2017","16:05","ADH","ATL-JFK-MXP",
"AKVI","4974","05/09/2017","23:30","ADH","JED-FRA-MUC-HAM-FRA-JED",
"AKVI","4975","09/09/2017","03:50","ERJ","RUH-IST",
"AKVI","4985","28/08/2017","13:05","ERJ","SAW-DMM",
"AKVI","4988","10/09/2017","10:10","CR2","BAH-SAW",
"AKVI","4990","29/08/2017","09:15","ADH","MUC-ATH-BEY",
"AKVI","4991","28/08/2017","21:30","ADH","DMM-RUH",
"AKVI","4993","29/08/2017","09:15","ADH","MUC-ATL-MUC",
"AKVI","5006","31/08/2017","07:00","ADH","DMM-DMM",
"AKVI","5018","06/09/2017","01:30","ADH","BEY-ATH-MUC",
"AKVI","5021","15/09/2017","08:30","ADH","DMM-RUH",
"AKVI","5022","13/09/2017","19:45","ADH","GLA-LTN",
"AKVI","5027","04/09/2017","05:00","ERJ","RUH-DXB-RUH",
"AKVI","5040","07/09/2017","06:35","ADH","RUH-DXB-MUC",
"AKVI","5047","23/06/2018","08:00","ADH","DMM-DXB",
"AKVI","5049","11/01/2018","11:50","CR2","DMM-DXB",
"AKVI","5064","14/09/2017","22:25","ADH","DMM-IST-MUC",
"AKVI","5065","14/09/2017","09:30","ADH","TUN-JED-DMM",
"AKVI","5066","14/09/2017","22:30","ADH","DMM-AMS-ATL",
"AKVI","5068","12/09/2017","12:45","ADH","LHR-RUH",
"AKVI","5071","14/09/2017","16:30","ADH","ATH-BAH",
"AKVI","5085","12/10/2017","07:00","ADH","DMM-DXB-DMM",
"AKVI","5086","22/10/2017","08:45","CR2","DMM-RUH-DMM",
"AKVI","5088","15/09/2017","12:15","ADH","DMM-RUH",
"AKVI","5092","14/09/2017","12:00","ADH","DMM-DMM",
"AKVI","5109","18/06/2018","09:00","ADH","DMM-LTN",
"AKVI","5110","23/06/2018","09:00","ERJ","DMM-LTN",
"AKVI","5112","25/06/2018","05:00","ERJ","RUH-GVA",
"AKVI","5115","26/06/2018","17:05","ADH","LTN-DMM",
"AKVI","5126","07/10/2017","10:30","CR2","DMM-RUH-DMM",
"AKVI","5140","30/09/2017","22:30","ADH","DMM-AMS-MAN",
"AKVI","5143","06/11/2017","08:00","CR2","DMM-RUH-DMM",
"AKVI","5151","01/10/2017","15:00","CR2","DMM-JED-RUH-DMM",
"AKVI","5153","26/09/2017","04:00","ADH","LIS-AMS-DMM",
"AKVI","5155","22/09/2017","09:00","ADH","DMM-DMM",
"AKVI","5157","24/09/2017","15:00","ERJ","DMM-RUH-DHA",
"AKVI","5160","28/09/2017","11:00","ERJ","DHA-RUH-DHA",
"AKVI","5170","03/10/2017","05:00","ADH","DMM-RUH-DMM",
"AKVI","5174","04/10/2017","10:30","ADH","DMM-DEL-DMM",
"AKVI","5179","30/09/2017","12:10","ADH","VIE-IST-DMM",
"AKVI","5188","01/10/2017","19:55","ADH","MUC-LGW-MUC",
"AKVI","5193","08/10/2017","13:30","ERJ","DHA-RUH-DMM",
"AKVI","5223","03/10/2017","14:00","ADH","DHA-DHA",
"AKVI","5227","04/10/2017","14:45","ADH","DMM-DMM",
"AKVI","5228","23/10/2017","08:00","CR2","DMM-DXB-DMM",
"AKVI","5240","14/10/2017","22:00","ADH","BAH-LHR-GLA",
"AKVI","5241","14/10/2017","17:30","ADH","RUH-DMM",
"AKVI","5244","14/10/2017","10:00","ADH","ATL-DMM",
"AKVI","5246","15/10/2017","10:00","ADH","DMM-BEY",
"AKVI","5247","14/10/2017","12:40","ADH","MUC-IST-DMM",
"AKVI","5259","21/11/2017","06:30","CR2","DMM-RUH-DMM",
"AKVI","5264","16/10/2017","05:30","CR2","DMM-RUH-DMM",
"AKVI","5275","31/10/2017","05:30","ADH","DMM-RUH-DMM",
"AKVI","5289","22/10/2017","11:30","ERJ","DHA-RUH-JED-RUH-DHA",
"AKVI","5297","08/11/2017","15:00","ADH","DMM-RUH-DMM",
"AKVI","5304","24/10/2017","23:20","ERJ","DHA-DMM",
"AKVI","5308","23/10/2017","15:00","ADH","DMM-RUH",
"AKVI","5313","18/10/2017","08:00","ADH","JED-DMM",
"AKVI","5317","22/10/2017","13:35","ADH","RUH-DMM",
"AKVI","5325","08/11/2017","05:00","ADH","DMM-KWI-DMM",
"AKVI","5329","26/10/2017","06:00","ADH","DMM-DXB-DMM",
"AKVI","5340","26/11/2017","09:00","ADH","DMM-RUH-DMM",
"AKVI","5344","30/10/2017","10:00","ADH","DMM-RUH-DMM",
"AKVI","5347","23/10/2017","12:15","ADH","DMM-RUH",
"AKVI","5362","27/10/2017","10:30","ADH","LHR-IST-DMM",
"AKVI","5364","27/12/2017","15:00","ADH","DMM-RUH-DMM",
"AKVI","5368","26/10/2017","15:00","ADH","RUH-BAH-RUH",
"AKVI","5369","26/10/2017","12:55","ADH","DMM-RUH-DMM",
"AKVI","5373","05/11/2017","17:10","ADH","ATH-LHR",
"AKVI","5377","05/11/2017","17:10","ADH","ATH-LHR-ATH",
"AKVI","5388","31/10/2017","06:50","CR2","DMM-DXB-DMM",
"AKVI","5400","31/10/2017","10:00","ADH","DMM-DMM",
"AKVI","5409","01/11/2017","01:50","ADH","DMM-RUH-DMM",
"AKVI","5419","14/11/2017","11:35","ADH","ATH-AUH-DMM",
"AKVI","5420","15/11/2017","08:45","ADH","MAN-DXB-DMM",
"AKVI","5421","15/11/2017","07:00","ADH","DMM-IST-DMM",
"AKVI","5424","07/11/2017","13:30","ADH","RUH-DMM-RUH",
"AKVI","5425","07/11/2017","10:55","ADH","DMM-RUH-DMM",
"AKVI","5426","07/11/2017","12:30","CR2","DMM-KWI-DMM",
"AKVI","5433","13/11/2017","12:00","ADH","DMM-RUH-DMM",
"AKVI","5437","05/11/2017","10:00","ADH","DMM-DMM",
"AKVI","5443","18/11/2017","23:05","ERJ","RUH-DXB-JED",
"AKVI","5444","05/11/2017","14:00","ADH","DMM-DMM",
"AKVI","5446","15/11/2017","13:00","ADH","GLA-DXB-DMM",
"AKVI","5450","23/10/2017","12:15","ADH","DMM-RUH",
"AKVI","5451","08/11/2017","11:00","ERJ","DHA-RUH-DHA-RUH",
"AKVI","5453","08/11/2017","09:25","ERJ","DMM-DHA",
"AKVI","5461","19/11/2017","04:40","ADH","DXB-MUC",
"AKVI","5462","08/11/2017","19:05","ADH","RUH-DMM",
"AKVI","5463","15/11/2017","20:15","ADH","DHA-DMM-RUH",
"AKVI","5474","14/11/2017","13:30","ERJ","RUH-DMM-RUH",
"AKVI","5476","14/11/2017","10:50","ERJ","DHA-RUH",
"AKVI","5490","27/11/2017","09:10","ADH","JED-DXB-JED",
"AKVI","5491","14/11/2017","20:40","ERJ","RUH-DHA",
"AKVI","5500","15/11/2017","11:00","ADH","DMM-DMM",
"AKVI","5502","15/11/2017","02:15","ADH","DMM-DMM",
"AKVI","5503","15/11/2017","18:00","ADH","DMM-DMM",
"AKVI","5513","12/03/2018","07:00","ADH","DMM-CAI-DMM",
"AKVI","5517","23/11/2017","22:50","ADH","DHA-DMM-IST-KSC",
"AKVI","5519","19/11/2017","06:05","ADH","RUH-DMM",
"AKVI","5534","20/11/2017","06:15","ADH","DMM-DMM",
"AKVI","5541","27/12/2017","07:00","CR2","DMM-AZI-OM1-AZI-DMM",
"AKVI","5557","29/11/2017","13:55","ADH","RUH-DMM",
"AKVI","5561","12/12/2017","17:50","ADH","JED-DMM",
"AKVI","5562","14/04/2018","05:00","ERJ","DMM-RUH-SAW",
"AKVI","5568","24/11/2017","10:30","CR2","DMM-RUH-DMM",
"AKVI","5575","15/12/2017","19:40","ERJ","JED-RUH",
"AKVI","5580","03/12/2017","06:00","ADH","DMM-RUH-DMM",
"AKVI","5581","02/12/2017","17:25","ADH","DHA-DMM",
"AKVI","5590","28/11/2017","09:00","ADH","DXB-DXB",
"AKVI","5595","16/12/2017","17:25","ADH","DHA-DMM",
"AKVI","5604","30/11/2017","14:10","CR2","RUH-DMM",
"AKVI","5608","07/12/2017","06:00","CR2","DMM-RUH-DMM",
"AKVI","5609","03/12/2017","07:30","CR2","DMM-RUH-DMM",
"AKVI","5610","03/12/2017","14:50","ADH","DMM-JED",
"AKVI","5611","06/12/2017","13:55","CR2","RUH-DMM",
"AKVI","5614","30/11/2017","04:30","ADH","DXB-DXB",
"AKVI","5624","09/12/2017","10:00","ADH","VIE-DMM",
"AKVI","5631","11/12/2017","14:00","CR2","DMM-RUH-DMM",
"AKVI","5655","09/12/2017","14:00","CR2","BAH-RUH",
"AKVI","5656","07/12/2017","13:00","ADH","DMM-RUH-DMM",
"AKVI","5657","07/12/2017","08:10","ADH","RUH-DMM",
"AKVI","5659","02/01/2018","21:00","ADH","DXB-DMM",
"AKVI","5673","13/12/2017","05:30","ADH","DMM-RUH-DMM",
"AKVI","5675","11/12/2017","18:20","ADH","RUH-DMM",
"AKVI","5676","12/12/2017","06:30","ADH","DMM-DXB-GLA",
"AKVI","5688","02/01/2018","18:50","ADH","DMM-DXB",
"AKVI","5689","13/12/2017","13:55","ADH","RUH-DMM",
"AKVI","5695","17/12/2017","04:30","ERJ","RUH-DHA",
"AKVI","5698","17/12/2017","06:25","ERJ","DHA-DMM",
"AKVI","5705","15/12/2017","15:00","ADH","JED-RUH",
"AKVI","5723","18/12/2017","13:00","ADH","DMM-DMM",
"AKVI","5733","13/01/2018","07:45","ADH","STN-DMM-DMK",
"AKVI","5736","19/12/2017","13:45","ADH","DMM-DMM",
"AKVI","5737","20/12/2017","07:00","ERJ","DMM-DWC",
"AKVI","5738","27/12/2017","10:35","ADH","OM1-AZI-RUH",
"AKVI","5741","13/01/2018","09:00","ADH","STN-CAI-DMM",
"AKVI","5743","28/01/2018","01:10","CR2","JED-DMM",
"AKVI","5744","11/01/2018","15:00","ERJ","DWC-BAH-DXB",
"AKVI","5746","20/12/2017","11:55","ADH","DXB-MUC",
"AKVI","5748","21/12/2017","00:05","ADH","DXB-IST-ATH-IST-DXB-DWC",
"AKVI","5751","20/12/2017","18:05","ADH","DMM-MCT-DOH",
"AKVI","5753","30/12/2017","07:45","ADH","DMM-AZI-OM1",
"AKVI","5756","26/12/2017","14:00","CR2","RUH-DMM",
